idx,question_id,context,question,options,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_type,answers,explanation,topic_difficulty,question_type,subfield,language,main_question_id,sub_question_id,is_arithmetic,ans_image_1,ans_image_2,ans_image_3,ans_image_4,ans_image_5,ans_image_6,release,group_id,strata_full,strata_final
604,english_245_4_r3,"William Pugh is a portfolio manager for the pension plan of the FMJ Corporation. Pugh is
evaluating portfolio managers for the pension plan.
PMA Asset Management follows a passive investment strategy that is implemented using
ETF’s rather than conventional mutual funds. PMA proposes to offer a new index portfolio that
reflects the Russell 2000 small-cap value index. PMA indicates that the technique used to
construct the new index portfolio assumes that the factors used to explain stock returns are
uncorrelated.
ASM Partners is an active manager. A common strategy that ASM implements is a pairs trade
where they take equal long and short positions in two common stocks in a single industry. These
positions are constructed so that they have no correlation with equity market returns.
CKI Financial Advisors also follows an active portfolio strategy. CKI has an active risk of 6%,
an information coefficient of 0.2, and a transfer coefficient of 0.5. CKI’s portfolio has a 2.8%
expected active return this year. A portfolio analysis for CKI is provided below in Exhibit 1.
<image_1>
ECO Asset Management follows an ESG investment strategy, its Investment universe includes
all US companies and sectors that have favorable environmental, social, and governance (ESG)
ratings and specifically excludes companies with products or services related to tobacco and
defense.
The manager of ECO is considering advocating for the implementation of ESG standards
through activist investing, and he makes the following comments:
Plenty of activist managers focusing on ESG issues exist, managers of these strategies utilize
the same tactics as more traditional activist investors because they both typically have shorter
time horizons and take stakes in target companies greater than 10% of the target’s outstanding
equity. Some of these tactics include proposing significant changes in corporate governance,
seeking board representation and engaging in proxy contests. /n <ocr>image_1 ocr text: Exhibit 1 Portfolio Anavsis for CKI Portfolio Benchmark Number of Stocks 25 700 Weighted Average Market Cap $25 billion $50 billion Dividend Yield 3.7% 1.8% P/E 12 22 P/B 1.2 2.5 Projected EPS growth 8% 13%</ocr>","Based on the information presented in Exhibit 1, CKI Financial Advisors most likely follows a",['A. value strategy' 'B. growth strategy' 'C. core strategy'],,,,,,,,table,A,"Solution: A.
The CKI portfolio has a dividend yield that exceeds the benchmark dividend yield. The P/E and
P/B for the portfolio are less than the benchmark P/E and P/B. In addition, the forecast growth of
the portfolio is under the forecast growth of the benchmark. These factors indicate that CKI
manages a value portfolio.",medium,multiple-choice,equity,english,245,4,0,,,,,,,release_basic_txt,english_245,medium_multiple-choice_equity,medium_multiple-choice
481,english_219_3_r3,"Stephanie Tolmach is a consultant hired to create a performance attribution report
on three funds held by a defined benefit pension plan (the Plan). Fund 1 is a domestic
equity strategy, Fund 2 is a global equity strategy, and Fund 3 is a domestic fixed-income
strategy.
Tolmach uses three approaches to attribution analysis: the return-based,
holdings-based,
and transaction-based
approaches. The Plan’s investment committee asks
Tolmach to (1) apply the attribution method that uses only each fund’s total portfolio
returns over the last 12 months to identify return-generating
components of the
investment process and (2) include the impact of specific active investment decisions
and the attribution effects of allocation and security selection in the report.
Tolmach first evaluates the performance of Fund 1 by constructing a Carhart factor
model; the results are presented in Exhibit 1.
<image_1>
<image_2>
Tolmach turns her attention to Fund 2, constructing a region-based,
Brinson–
Fachler micro attribution analysis to evaluate the active decisions of the portfolio
manager. The results are presented in Exhibit 2.
<image_3>

Next, Tolmach evaluates Fund 3 and the appropriateness of its benchmark. The
benchmark is a cap-weighted
bond index with daily reported performance; the index
is rebalanced frequently, making it difficult to replicate. The benchmark has a meaningful
investment in foreign bonds, whereas Fund 3 invests only in domestic bonds.
In the final section of the report, Tolmach reviews the entire Plan’s characteristics,
asset allocation, and benchmark. Tolmach observes that the Plan’s benefits are no
longer indexed to inflation and that the workforce is, on average, younger than it was
when the current fund allocations were approved. Tolmach recommends a change in
the Plan’s asset allocation policy. /n <ocr>image_1 ocr text: Exhibit 1 Fund1 Factor Model Attribution Contribution to Active Factor Sensitivity Return Factor Proportion Portfolio Benchmark Difference Return Absolute of Active Factor* (1) (2) (3) (4) (3)x(4) Return RMRF 1.22 0.91 0.31 16.32% 5.06% 126.80% SMB 0.59 0.68 -0.09 3.25% 0.29% 7.33% HML 0.17 0.04 0.21 9.60% 2.02% -50.53% WML 0.05 0.07 -0.12 3.38% 0.41% 10.17% A.Factor Tilt Return: 6.96% -174.49%/nimage_2 ocr text: Exhibit1 (Continued) Contribution to Active Factor Sensitivity Return Factor Proportion Portfolio BenchmarkDifference Return Absolute of Active Factor* (1) (2) (3) (4) (3)x(4) Return B.Security Selection: -10.95% 274.49% C.Active ReturnA+B 3.99% 100.00% *RMRF is the return on a value-weighted equity index in excess of the one-month T-bill rate, SMB is the small minus big market capitalization factor, HML is the high minus low factor, and WML is the winners minus losers factor./nimage_3 ocr text: Exhibit2 Fund2 Performance-Allocation by Region Return Attribution Portfolio Benchmark Portfolio Benchmark (Region Level) Weight Weight Return Return North America 10.84% 7.67% 16.50% 16.47% Greater Europe 38.92% 42.35% 23.16% 25.43% Developed Asia and 29.86% 31.16% 11.33% 12.85% Australasia South America 20.38% 18.82% 20.00% 35.26% Total 100.00% 100.00% 18.26% 22.67%</ocr>","Based on Exhibit 1, the manager could have delivered more value to the portfolio during the investment period by weighting more toward:",['A. value stocks' 'B. small-cap stocks' 'C. momentum stocks'],,,,,,,,table,C,"C is correct. Had the manager weighted more toward momentum stocks during the period, the momentum factor (WML) return of 3.38% would have contributed positively to the portfolio. A is incorrect because the HML factor return was −9.60%; thus, weighting more toward value stocks would have detracted from portfolio returns. B is incorrect because the SMB factor return was −3.25%; thus, weighting more toward small-cap stocks would have detracted from portfolio returns.",hard,multiple-choice,portfolio management,english,219,3,0,,,,,,,release_basic_txt,english_219,hard_multiple-choice_portfolio management,hard_multiple-choice
1044,english_369_7_r3,"For the general one-period model <image_1>, we call the beginning of the period time zero and the end of the period time one. At time zero, we have
a stock whose price per share we denote by $S_0$, a positive quantity known at time zero. At time one, the price per share of this stock will be one of two
positive values, which we denote $S_1(H)$ and $S_1(T)$, the $H$ and $T$ standing for head and tail, respectively. Thus, we are imagining that a coin is tossed,
and the outcome of the coin toss determines the price at time one. We do not assume this coin is fair (i.e., the probability of head need not be one-half).
We assume only that the probability of head, which we call $p$, is positive, and the probability of tail, which is $q = 1 - p$, is also positive.

The outcome of the coin toss, and hence the value which the stock price will take at time one, is known at $t$ ime one but not at time zero. We shall
refer to any quantity not known at time zero as ran dom because it depends on $t$ he random experiment of tossing a coin. We introduce the two positive numbers $u = \frac{S_1(H)}{S_0}, \quad d = \frac{S_1(T)}{S_0}$. We assume that $d < u$; We refer to $u$ as the \textit{up factor} and $d$ as the \textit{down factor}. 


We introduce also an \textit{interest rate} $r$. One dollar invested in the money
market at time zero will yield \$1 + r$ dollars at time one. Conversely, one dollar
borrowed from the money market at time zero will result in a debt of \$1 + r$
at time one. In particular, the interest rate for borrowing is the same as the
interest rate for investing. It is almost always true that $r > 0$, and this is the
case to keep in mind. 

An essential feature of an efficient market is that if a trading strategy can
turn nothing into something, we can be sure the possibility of loss. Otherwise,
there would be an \textit{arbitrage}. More specifically, we define \textit{arbitrage} as a trading
strategy that begins with no money, has zero probability of losing money,
and has a positive probability of making money. A mathematical model that
admits arbitrage cannot be used for analysis.  /n <ocr>image_1 ocr text: SH)=uSo So S(T) = dSo Fig.1.1.1.General one-period binomial model.</ocr>","In the one-period binomial model, suppose we want to determine the price at time zero of the derivative security $V_1 = S_1$ (i.e., the derivative security pays off the stock price). (This can be regarded as a European call with strike price \( K = 0 \)). 
What is the time-zero price $V_0$ given by the risk-neutral pricing formula in the previous question?",,,,,,,,,chart,$V_0=S_0$,"Proof. $V_0=\frac{1}{1+r}\left[\frac{1+r-d}{u-d}S_1(H)+\frac{u-1-r}{u-d}S_1(T)\right]=\frac{S_0}{1+r}\left[\frac{1+r-d}{u-d}u+\frac{u-1-r}{u-d}d\right]=S_0$. This is not surprising, since this is exactly the cost of replicating $S_1$.
This illustrates an important point. The “fair price” of a stock cannot be determined by the risk-neutral pricing, as seen below. Suppose $S_1(H)$ and $S_1(T)$ are given, we could have two current prices, $S_0$ and $S'_0$. Correspondingly, we can get $u$, $d$ and $u'$, $d'$. Because they are determined by $S_0$ and $S'_0$, respectively, it’s not surprising that risk-neutral pricing formula always holds, in both cases. That is,
$$S_0=\frac{\frac{1+r-d}{u-d}S_1(H)+\frac{u-1-r}{u-d}S_1(T)}{1+r}, S'_0\equiv\frac{\frac{1+r-d'}{u'-d'}S_1(H)+\frac{u'-1-r}{u'-d'}S_1(T)}{1+r}.$$
Essentially, this is because risk-neutral pricing relies on fair price=replication cost. Stock as a replicating component cannot determine its own “fair” price via the risk-neutral pricing formula.

",hard,open question,derivatives,english,369,7,0,,,,,,,release_basic_txt,english_369,hard_open question_derivatives,hard_open question
196,english_159_4_r3,"Kate Baker is in charge of assessing investment managers hired by KTB Funds. KTB states its investment strategy as being adept at investing in undervalued securities in equity and debt markets. Baker is assisted by Trent Coates and Gerry Manders. The group are examining the performance (Exhibit 1) of three managers who separately specialize in large-cap, mid-cap, and small-cap equities.
In addition to overall return, Baker reminds the group that they also need to focus on whether the managers have been consistent with KTB’s investment strategy.

<image_1>
Given the under-performance of the small-cap fund, Baker and her assistants examine the investments being made in that fund. The fund holdings are primarily in stocks that trade infrequently and seldom have dealer quotes. Consequently, there is a concern that the small-cap benchmark may be inappropriate.
Coates suggests using a custom security-based benchmark that has the following criteria:
1 broadly representative of the small-cap market,
2 includes a cash position weighting, and
3 weighted according to the market capitalization of infrequently traded small cap stocks.
Baker and her assistants then turn their attention to the large-cap manager’s performance. The large-cap benchmark is viewed as being representative of the market portfolio that is used in the Capital Asset Pricing Model (CAPM). Upon gathering more information (Exhibit 2), they want to assess whether the large-cap manager is skillful based on the generation of ex-post alpha relative to the CAPM and having a ratio of active return relative to active risk being above 0.10.

<image_2>
Manders suggests using a performance quality control chart to assess the large-cap manager. He makes the following statements to support his point:
■■
such a chart utilizes a confidence band that widens with the time horizon.
■■
a skillful manager only needs to outperform the benchmark regularly with deviation within the confidence band.
■■
the analysis is based on three criteria: 1) an initial testable null hypothesis thatthe manager has no investment skill, 2) an assumption that value-added returnsare normally distributed and independent from period to period, and 3) anassumption that the manager’s investment process is consistent from period toperiod.
The group now turns its attention to three bond funds in which KTB holds positions (Exhibit 3). Similar to KTB’s equity strategy, the bond strategy is one of being adept at finding undervalued debt securities.

<image_3>
Coates asks Baker. “Given all of the assessment we are performing on equity and bond managers, what are the consequences of firing a manager?”
Baker answers, “The expense of frequent manager turnover is only of concern if we commit Type 2 errors. However, we should also be concerned with discontinuing the services of skillful managers solely based on our quantitative assessment metrics, which is an example of a Type I error. Consequently, in addition to quantitative assessment, we should also interview the fund manager face-to-face before either deciding to retain or terminate him or her, just as was done at the initial hire.” /n <ocr>image_1 ocr text: Exhibit1 Equity Manager Return Performance (%) Large-Cap Mid-Cap Small-Cap Portfolio Portfolio Portfolio Portfolio ex-post return 4.81 5.12 3.29 Benchmark ex-post return 3.35 5.08 6.13 Pure sector allocation return 1.52 0.12 0.27 Within-sector selection return 0.10 0.01 0.05 Interaction return -0.16 -0.07 -3.16/nimage_2 ocr text: Exhibit2 Large-Cap Portfolio Analysis Ex-Post Return Return Volatility (%) (%) CAPMBeta Portfolio 4.81 44.2 1.2 Benchmark 3.35 25.4 1.0 Risk-free security 0.65 0.0 0.0 Notes:The volatility of the difference between the portfolio and benchmark returns is 0.32.Return volatility is equivalent to return standard deviation/nimage_3 ocr text: Exhibit3 Bond Fund Return Performance (%) TQZ Bond MKK Bond BCM Bond Fund Fund Fund Benchmark Interest rate effect 0.95 0.95 0.95 0.95 Duration 0.42 0.02 0.62 0.00 Convexity 0.16 0.01 -0.15 0.00 Yield-curve shape 0.07 0.01 -0.10 0.00 change Sector/quality 0.01 0.16 0.23 0.00 Bond selectivity 0.02 0.57 0.25 0.00 Transaction costs 0.00 0.00 0.00 0.00 Trading activity 0.07 0.10 0.17 0.00 Total return 1.52 1.80 1.97 0.95</ocr>",Manders’ most accurate statement in regard to a performance quality control chart is the:,"['A. three criteria necessary for analysis.'
 'B. description of the confidence band through time.'
 'C. skillful manager performance relative to the confidence band.']",,,,,,,,screenshot,A,"A is correct. Manders is correct in his statement about the three criteria for analysis using a performance quality control chart. The other two points are incorrect. The width of the confidence band depends on the standard deviation of value-added returns, as time passes, the confidence band will narrow rather than widen, converging on the benchmark line. Evidence of a skillful manager would be performance that is above the benchmark and outside the confidence band on a consistent basis.",medium,multiple-choice,portfolio management,english,159,4,0,,,,,,,release_basic_txt,english_159,medium_multiple-choice_portfolio management,medium_multiple-choice
1357,english_474_4_r3,"The variable S is an investment asset providing income at rate q measured in currency A. It follows the process $dS = \mu_S Sdt + \sigma_S S dz$ in the real world. The following images contain background information.<image_1><image_2> <image_3><image_4><image_5><image_6> /n <ocr>image_1 ocr text: The market price of risk of a variable defines the trade-offs between risk and return for traded securities dependent on the variable.When there is one underlying variable,a derivative's excessreturnovertherisk-freerate equals the marketprice ofrisk multiplied by the derivative's volatility.When there are manyunderlying variables,the excess return is the sum of the market price of risk multiplied by the volatility for each variable A powerful tool in the valuation of derivatives is risk-neutral valuation.This was introduced in Chapters 13 and 15.The principle of risk-neutral valuation shows that,if we assume that the world is risk neutral when valuing derivatives,we get the right answer-not just in a risk-neutral world, but in all other worlds as well. In the traditional risk-neutral world, the market price of risk of all variables is zero.This chapter has extended the principle of risk-neutral valuation.It has shown that, when interest rates are stochastic, there are many interesting and useful alternatives to the traditional risk-neutral world. A martingale is a zero drift stochastic process.Any variable following a martingale has the simplifying property that its expected value at any future time equals its value today.The equivalent martingale measure result shows that,if g is a security price,there is a world in which the ratio f/g is a martingale for all security prices f. It turns out that,by appropriately choosing the numeraire security g,the valuation of many interest rate dependent derivatives can be simplified./nimage_2 ocr text: 28.1THEMARKETPRICE OF RISK We start by considering the properties of derivatives dependent on the value of a single variable 0.Assume that the process followed by  is ep zps+pu= (28.1) e where dz is a Wiener process.The parameters m and s are the expected growth rate in  and the volatility of ,respectively.We assume that they depend only on  and time t. The variable O need not be the price of an investment asset.It could be something as far removed from financial markets as the temperature in the center of New Orleans. Suppose that fi and f are the prices of two derivatives dependent only on  and t. These can be options or other instruments that provide a payoff in the future equal to some function of 0.Assume that during the time period under consideration fi and f2 provide no income. Suppose that the processes followed by fi and f are dfi zplo+1p= fi and df2 dt+dz f2 where 1and  are functions of  and t.Thedzin these processes must be the same dz as in equation 28.1) because it is the only source of the uncertainty in the prices of fi and f2 The prices fi and f can be related using an analysis similar to the Black-Scholes analysis described in Section 15.6.The discrete versions of the processes for fi and f are Af=fit+fz (28.2) Af=ft+2f2z (28.3) We can eliminate the z by forming an instantaneously riskless portfolio consisting of 2f2 of the first derivative and - fi of the second derivative.If  is the value of the portfolio,then II=f2f-fif (28.4) and AI=offi-fif2 Substituting from equations 28.2)and 28.3),this becomes I=fif-fift (28.5)/nimage_3 ocr text: Because the portfolio is instantaneously riskless, it must earn the risk-free rate.Hence, AII=rIIt Substituting into this equation from equations (28.4 and (28.5) gives 2-1=r2-r1 or M1-r (28.6) 1 62 Note that the left-hand side of equation 28.6) depends only on the parameters of the process followed by fiand the right-hand side depends only on the parameters of the process followed by f2.Define A as the value of each side in equation 28.6),so that M-r 1 2/nimage_4 ocr text: Dropping subscripts,equation (28.6) shows thatif fis the price of a derivative dependent only on A and t with df zpo+1pd= (28.7) then a (28.8) The parameter A is known as the market price of risk of o.In the context of portfolio performance measurement, it is known as the Sharpe ratio.) It can be dependent on both e and t, but it is not dependent on the nature of the derivative f. Our analysis shows that, for no arbitrage -r)/ must at any given time be the same for all derivatives that are dependent only on A and t. The market price of risk of A measures the trade-offs between risk and return that are made for securities dependent on 0.Equation (28.8) can be written (28.9) -r=/nimage_5 ocr text: The variable  can be loosely interpreted as the quantity of 0-risk present in f.On the right-hand side of the equation,the quantity of -risk is multiplied by the price of A-risk.The left-hand side is the expected return,in excess of the risk-free interest rate, that is required to compensate for this risk.Equation (28.9 is analogous to the capital asset pricing model, which relates the expected excess return on a stock to its risk. This chapter will not be concerned with the measurement of the market price of risk.This will be discussed in Chapter 36 when the evaluation of real options is considered. It is natural to assume that ,the coefficient of dz,in equation 28.7) is the volatility of f.In fact, can be negative.This will be the case when f is negatively related to  so that af/ao is negative.It is the absolute value  of  that is the volatility of f.One way of understanding this is to note that the process for f has the same statistical properties when we replace dz by -dz. Chapter 5 distinguished between investment assets and consumption assets. An investment asset is an asset that is bought or sold purely for investment purposes by some investors.Consumption assets are held primarily for consumption.Equation(28.8)/nimage_6 ocr text: is true for all investment assets that provide no income and depend only on 0.If the variable  itself happens to be such an asset, then m- =A S But, in other circumstances, this relationship is not necessarily true. Example 28.1 Consider a derivative whose price is positively related to the price of oil and depends on no other stochastic variables. Suppose that it provides an expected return of 12% per annum and has a volatility of 20% per annum.Assume that the risk-free interest rate is 8% per annum.It follows that the market price of risk of oil is 0.120.08 =0.2 0.2 Note that oil is a consumption asset rather than an investment asset,so its market price of risk cannot be calculated from equation 28.8)by setting  equal to the expected return from an investment in oil and  equal to the volatility of oil prices. Example 28.2 Consider two securities,both of which are positively dependent on the 90-day interest rate.Suppose that the first one has an expected return of 3% per annum and a volatility of 20% per annum,and the second one has a volatility of30% per annum.Assume that the instantaneous risk-free rate of interest is 6% per annum The market price of interest rate risk is, using the expected return and volatility for the first security, 0.030.06 0.15 0.2 From a rearrangement of equation (28.9),the expected return from the second security is, therefore, 0.060.15X0.3=0.015 or 1.5% per annum.</ocr>","Defining new variables as necessary, give the process followed by S,and the corresponding market price of risk, in a world defined by a numeraire equal to a zero-coupon in currency B bond maturing
 at time T. What is the value of market price of dz -risk?",,,,,,,,,screenshot,$\rho_{SP}\sigma{P}+\rho{FS}\sigma{F}$,"This statement implies that the interest rate has a negative market price of risk. Since bond prices and interest rates are negatively correlated, the statement implies that the market price of risk for a bond price is positive. The statement is reasonable. When interest rates increase, there is a tendency for the stock market to decrease. This implies that interest rates have negative systematic risk, or equivalently that bond prices have positive systematic risk.
 In a world defined by a numeraire equal to a zero-coupon bond in currency B maturing at time T, $dS = (r-q+\rho_{SP}\sigma_{S}\sigma_P+\rho_{FS}\sigma_S\sigma_F)Sdt+\sigma_SSdz$, where F is the forward exchange rate, $\sigma_F$ is the volatility of F (units of A per unit of B, and $\rho_{FS}$ is the correlation between F and S . The market price of dz-risk is $\rho_{SP}\sigma_P+\rho_{FS}\sigma_F$",hard,open question,derivatives,english,474,4,0,,,,,,,release_basic_txt,english_474,hard_open question_derivatives,hard_open question
273,english_174_1_r3,"Pascal Montero is the director of the treasury department of the Viewmont Corporation, which is based in Chicago, Illinois. Viewmont manufactures steel and aluminum food cans in plants located in the United States and Brazil. Generally, raw materials are sourced from suppliers located in the country where the plant is located. But when shortages occur at a particular location, Viewmont imports raw materials.
Montero’s duties include procuring financing and managing interest rate and currency risk for Viewmont. Montero is meeting with two of his senior analysts, Maissa Bazlamit and Jacky Kemigisa, to plan the company’s hedging and financing activities.
Bazlamit informs Montero that because of domestic shortages, Viewmont will need to import aluminum from Brazil for its U.S. plant. Payment for the aluminum will be in Brazilian reals (BRL) and is due on delivery three months from now. Bazlamit states, “To manage our translation exposure from unfavorable exchange rate movements, we should enter into a long forward contract on Brazilian reals.”
Kemigisa has determined that in 60 days, Viewmont will also need to raise USD50,000,000 for domestic operations. To protect against a rise in interest rates over this period, Kemigisa is evaluating the purchase of a USD50,000,000 interest rate call option. Interest and principal on the loan is due upon its maturity. Details of the loan and the interest rate call are provided in Exhibit 1.


<image_1>

Bazlamit suggests using an interest rate swap instead of interest rate call options. She states, “By entering into an interest rate swap in which we receive a floating rate in return for paying a fixed rate of interest, we can hedge against rising interest rates and thus stabilize Viewmont’s cash outflows. The swap will also reduce the sensitivity of Viewmont’s overall position to changes in interest rates.”


Montero responds, “I think a better alternative to the interest rate swap you suggest is an interest rate swaption. For example, we could purchase a payer swaption with an exercise rate of 3% that allows us to receive a rate of LIBOR. If fixed rates rise above 3% in 60 days, then excluding the effect of the swaption premium, our net interest payment will be equal to 3%.”
Viewmont is planning an expansion of its manufacturing capacity in Brazil. At the current exchange rate, BRL1.72/USD1, the expansion will cost BRL86,000,000, or USD50,000,000. Montero and his team discuss alternative ways to raise the capital required so that Viewmont can achieve the lowest borrowing cost and hedge against exchange rate risk. Bazlamit suggests Viewmont can achieve the lowest borrowing cost and avoid currency risk by borrowing directly in Brazilian reals. Kemigisa disagrees and suggests that Viewmont, being based in the United States, receives the best terms by borrowing domestically and then converting the proceeds to Brazilian reals at current exchange rates. Montero states, “Viewmont will enjoy the lowest borrowing cost by borrowing in U.S. dollars and then engaging in a currency swap to obtain Brazilian reals.” Earnings from the Brazilian operation are repatriated to the United States each quarter. Montero and his team estimate that over the next year, quarterly cash flows from the Brazilian unit will be BRL5,000,000. Montero asks his team to evaluate the use of a currency swap to manage the currency risk of the earnings repatriation. The swap will involve fixed interest for fixed payments and the annual fixed interest rate for payments in Brazilian reals is 5% and 3% for U.S. dollars. /n <ocr>image_1 ocr text: Exhibit 1 Loan, Option, and Interest Rate Information Item Description Maturity of loan 180 days from today Loan amount USD50,000,000 Annual loan interest rate LIBOR +0.50% Call option premium USD150,000 Call option strike 1% Call option expiration 60 days from today Call option underlying 180day LIBOR Current LIBOR rate 1.5%</ocr>",Is Bazlamit's statement on the type of currency risk faced by Viewmont Corporation and the proposed hedge most likely correct?,"['A. No, she is incorrect with regard to the type of forward contract.'
 'B. No, she is incorrect about the type of currency risk.' 'C. Yes']",,,,,,,,table,B,"Answer = B. Since the fear is that the U.S. dollar will weaken against the Brazilian real, the appropriate hedge is to enter into a long forward contract to lock in the purchase price of the real. She is correct in this regard. But Bazlamit is incorrect about the type of currency risk. The currency risk faced here is best described as transaction exposure, not translation exposure.",hard,multiple-choice,derivatives,english,174,1,0,,,,,,,release_basic_txt,english_174,hard_multiple-choice_derivatives,hard_multiple-choice
674,english_260_1_r3,"Consider the three stocks in the following table<image_1>. Pt represents price at time t, and Qt represents shares outstanding at time t. Stock C splits two for one in the last period. /n <ocr>image_1 ocr text: Po Qo P1 Q1 P2 Q2 A 90 100 95 100 95 100 B 50 200 45 200 45 200 C 100 200 110 200 55 400</ocr>",Calculate the rate of return on a price-weighted index of the three stocks for the first period (t0 to t1).,,,,,,,,,table,4.17%,"At t = 0, the value of the index is: (90 + 50 + 100)/3 = 80
At t = 1, the value of the index is: (95 + 45 + 110)/3 = 83.333 
The rate of return is: (83.333/80) − 1 = 4.17%",medium,open question,equity,english,260,1,0,,,,,,,release_basic_txt,english_260,medium_open question_equity,medium_open question
1043,english_369_6_r3,"For the general one-period model <image_1>, we call the beginning of the period time zero and the end of the period time one. At time zero, we have
a stock whose price per share we denote by $S_0$, a positive quantity known at time zero. At time one, the price per share of this stock will be one of two
positive values, which we denote $S_1(H)$ and $S_1(T)$, the $H$ and $T$ standing for head and tail, respectively. Thus, we are imagining that a coin is tossed,
and the outcome of the coin toss determines the price at time one. We do not assume this coin is fair (i.e., the probability of head need not be one-half).
We assume only that the probability of head, which we call $p$, is positive, and the probability of tail, which is $q = 1 - p$, is also positive.

The outcome of the coin toss, and hence the value which the stock price will take at time one, is known at $t$ ime one but not at time zero. We shall
refer to any quantity not known at time zero as ran dom because it depends on $t$ he random experiment of tossing a coin. We introduce the two positive numbers $u = \frac{S_1(H)}{S_0}, \quad d = \frac{S_1(T)}{S_0}$. We assume that $d < u$; We refer to $u$ as the \textit{up factor} and $d$ as the \textit{down factor}. 


We introduce also an \textit{interest rate} $r$. One dollar invested in the money
market at time zero will yield \$1 + r$ dollars at time one. Conversely, one dollar
borrowed from the money market at time zero will result in a debt of \$1 + r$
at time one. In particular, the interest rate for borrowing is the same as the
interest rate for investing. It is almost always true that $r > 0$, and this is the
case to keep in mind. 

An essential feature of an efficient market is that if a trading strategy can
turn nothing into something, we can be sure the possibility of loss. Otherwise,
there would be an \textit{arbitrage}. More specifically, we define \textit{arbitrage} as a trading
strategy that begins with no money, has zero probability of losing money,
and has a positive probability of making money. A mathematical model that
admits arbitrage cannot be used for analysis.  /n <ocr>image_1 ocr text: SH)=uSo So S(T) = dSo Fig.1.1.1.General one-period binomial model.</ocr>","We call $\tilde{p},\tilde{q}$ the risk neural probabilities and we use them to price the derivative security that pays $V_1$ at time one. Write down the risk nueral pricing formula for $V_0$.",,,,,,,,,chart,$V_0 = \frac{1}{1+r} [\tilde{p} V_1(H) + \tilde{q} V_1(T)]$,"$\tilde{p},\tilde{q}$ can be seen as the probability in the risk-neural probability space.",hard,open question,derivatives,english,369,6,0,,,,,,,release_basic_txt,english_369,hard_open question_derivatives,hard_open question
818,english_319_1_r3,"An analyst has recently informed you that at the issuance of a company’s convertible bonds, one of the two following sets of relationships existed:<image_1> /n <ocr>image_1 ocr text: Scenario A Scenario B Face value of bond $1,000 $1,000 Straight value of convertible bond 900 950 Market value of convertible bond 1,000 900</ocr>",Assume the bonds are available for immediate conversion. Which of the two scenarios do you believe is more likely? Why?,,,,,,,,,screenshot,Scenario A.,"Since a convertible bond gives its holder the right to a fixed payment plus the right to convert, it must be worth at least as much as its straight value. Therefore, if the market value of a convertible bond is less than its straight value, there is an opportunity to make an arbitrage profit by purchasing the bond and holding it until expiration. In Scenario A, the market value of the convertible bond is $1,000. Since this amount is greater than the convertible’s straight value ($900), Scenario A is feasible. In Scenario B, the market value of the convertible bond is $900. Since this amount is less than the convertible’s straight value ($950), Scenario B is not feasible.",hard,open question,derivatives,english,319,1,0,,,,,,,release_basic_txt,english_319,hard_open question_derivatives,hard_open question
1202,english_423_4_r3,<image_1> /n <ocr>image_1 ocr text: State of Probability of Return on Return on Economy State of Economy StockJ Stock K Bear .30 .020 .034 Normal .55 .138 .062 Bull .15 .218 .092</ocr>,Calculate the standard deviation for Stock K.,,,,,,,,,table,".0188, or 1.88%","To calculate the standard deviation, we first need to calculate the variance. To find the variance, we find the squared deviations from the expected return. We then multiply each possible squared deviation by its probability, and then add all of these up. The result is the variance. So, the variance and standard deviation of Stock K are:
 <ans_image_2>
 <ans_image_3>",easy,open question,equity,english,423,4,0,,,,,,,release_basic_txt,english_423,easy_open question_equity,easy_open question
671,english_259_1_r3,"Consider <image_1>, which describes an issue of American gold certificates. /n <ocr>image_1 ocr text: This announcement is neither an offer to sell nor a solicitation of an offer to buy any of these Certificates Tkis offer is made only by the Ojfering Memorandum. $100,000,000 NEW ISSUE July7,1987 AMERICAN GOLD CERTIFICATES Due July 1,1991 American Gold Certificates represent pnysical allocated goid bullion insured and held in safekeeping at Bank of Delaware. Anytime during the four-year period, the certificate holder may reguest physical delivery of the gold. Copies of the Ofjering Memorandum may be obtained in any State from only such of the undersigned as may legally ofjer these certificates in such State J.WKORTH CAPITALMARKETS.INC THE CHICAGO CORPORATION COWEN&CO. DOMINICK&DOMINICK INCORPORATED FIRST ALBANY CORPORATION GRIFFIN,KUBIK,STEPHENS&THOMPSON,INC INTERSTATE SECURITIES CORPORATION JANNEY MONTGOMERY SCOTT INC. MCDONALD&COMPANY PACIFIC SECLRITIES,INC SECURIIES,INC RONEY&CO STEPHENS INC. UMIC.INC VINING-SPARKS SECURITIES.INC WESTCAP SECURITIES.INC. BAKER.WATTS&Co. BARCLAY INVESTMENTS.INC. BIRR, WILSON SECURITIES.INC D.A.DAVIDSON&Co. INCORPORATED INDEPENDENCE SECURITIES.INC JESUP &LAMONT SECURITIES CO.,INC EMMETT A.LARKINCO.INC SCOTT &STRINGFELLOW.INC SEIDLER AMDEC SECURITIES INC NDERWOOD.NEUHAUS&CO INCORPORATED</ocr>",Is this issue a primary or secondary market transaction?,,,,,,,,,screenshot,Primary-market transaction,,easy,open question,alternative investments,english,259,1,0,,,,,,,release_basic_txt,english_259,easy_open question_alternative investments,easy_open question
