idx,question_id,context,question,options,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_type,answers,explanation,topic_difficulty,question_type,subfield,language,main_question_id,sub_question_id,is_arithmetic,ans_image_1,ans_image_2,ans_image_3,ans_image_4,ans_image_5,ans_image_6,release,group_id,strata_full,strata_final
1056,english_373_3_r3,"McCaw Cellular Communications reported earnings before interest and taxes of $850 million in 1993, with a depreciation allowance of $400 million and capital expenditures of $ 550 million in that year; the working capital requirements were negligible. The earnings before interest and taxes and net cap ex are expected to grow 20% a year for the next five years. The cost of capital is 10% and the return on capital is expected to 15% in perpetuity after year 5; the growth rate in perpetuity is 5%. The firm has $10 billion in debt outstanding with the following characteristics.
<image_1>
The annualized standard deviation in the firm's stock price is 35%, while the annualized standard deviation in the traded bonds is 15%. The correlation between stock and bond prices has been 0.5 and the average debt ratio over the last few years has been 60%. The three-year bond rate is 5% and the tax rate is 40%. /n <ocr>image_1 ocr text: Duration Debt 1 year $2 billion 2 years $4 billion 5 years $4 billion</ocr>",The stock was trading at $60 and there were 210 million shares outstanding in January 1994. Estimate the implied standard deviation in firm value.,,,,,,,,,table,46.53%.,"If the market value of equity = 30 * 210 = $ 6300 million

Trial and error yields an implied standard deviation of 46.53%.",hard,open question,derivatives,english,373,3,1,,,,,,,release_basic_txt,english_373,hard_open question_derivatives,hard_open question
91,english_85_1_r3,<ocr>image_1 ocr text: 1-Year Forward Year Rate 1 4.6% 2 4.9% 3 5.2% 4 5.5% 5 6.8%</ocr>,What is the yield to maturity of a 1-year bond? <image_1>,"['A. 4.6%', 'B. 4.9%', 'C. 5.2%', 'D. 5.5%', 'E. 5.8%']",,,,,,,,table,A,4.6% (given in table),easy,multiple-choice,fixed income,english,85,1,1,,,,,,,release_basic_txt,english_85,easy_multiple-choice_fixed income,easy_multiple-choice
1092,english_385_4_r3,<image_1> /n <ocr>image_1 ocr text: APR Number of Times Compounded EAR 6.7% Quarterly 12.4 Monthly 9.8 Daily 8.4 Infinite</ocr>,Find the EAR for the fourth row in the table.,,,,,,,,,table,".0876, or 8.76%","To find the EAR with continuous compounding, we use the equation:
 EAR = e^{r} – 1
 EAR = e^{.084} – 1 = .0876, or 8.76%",easy,open question,corporate finance,english,385,4,1,,,,,,,release_basic_txt,english_385,easy_open question_corporate finance,easy_open question
1125,english_397_2_r3,"Consider the following cash flows of two mutually exclusive projects for AZ-Motorcars. Assume the discount rate for both projects is 10 percent.
 <image_1> /n <ocr>image_1 ocr text: Year AZM Mini-SUV AZF Ful-SUV 0 $495,000 $960,000 352,000 385,000 2 198,000 464,000 3 165,000 319.000</ocr>","Based on the NPV, which project should be accepted?",,,,,,,,,table,AZM,"The NPV of each project is: 
 NPVAZM = –$495,000 + $352,000 / 1.10 + $198,000 / 1.10^{2} + $165,000 / 1.10^{3} 
 NPVAZM = $112,603.31
 NPVAZF = –$960,000 + $385,000 / 1.10 + $464,000 / 1.10^{2} + $319,000 / 1.10^{3}
 NPVAZF = $13,140.50
 The NPV criteria implies we accept the AZM because it has the highest NPV.",medium,open question,alternative investments,english,397,2,1,,,,,,,release_basic_txt,english_397,medium_open question_alternative investments,medium_open question
971,english_351_9_r3,"The financial statements of Black Barn Company are given below. <image_1> /n <ocr>image_1 ocr text: Black Barn Company Income Statement (2009) Sales $8.000.000 Cost of goods sold 5,260.000 Gross profit 2.740.000 Selling and administrative expenses 1,500,000 Operating profit 1,240,000 Interest expenses 140,000 Income before tax 1,100,000 Tax expense 440,000 Net income $660,000 Balance Sheet 2009 2008 Cash $200.000 $50,000 Accounts receivable 1,200,000 950,000 Inventory 1,840,000 1,500,000 Total current assets 3.240.000 2.500.000 Fixed assets 3,200,000 3,000,000 Total assets $6.440.000 $5.500.000 Accounts payable 800.000 720.000 Bank loan 600.000 100,000 Total current liabilities 1.400.000 820.000 Bonds payable 900.000 1,000,000 Total liabilities 2,300.000 1.820.000 Common stock(130.000 shares) 300.000 300.000 Retained earnings 3,840,000 3.380,000 Total liabilities & equity $6,440.000 $5,500.000 Note:The common shares are trading in the stock market for $40 each.</ocr>",Refer to the financial statements of Black Barn Company. The firm's return on sales ratio for 2009 is,"['A. 15.5%.', 'B. 14.6%.', 'C. 14.0%.', 'D. 15.0%.', 'E. 16.5%.']",,,,,,,,table,A,"$1,240,000/$8,000,000 = 0.155, or 15.5%.",easy,multiple-choice,financial statement analysis,english,351,9,1,,,,,,,release_basic_txt,english_351,easy_multiple-choice_financial statement analysis,easy_multiple-choice
20,english_14_1_r3,<ocr>image_1 ocr text: Stock of the Economy Probability HPR Boom 0.40 30% Normal growth 0.40 11% Recession 0.20 10%</ocr>,You have been given this probability distribution for the holding-period return for GM stock: <image_1> What is the expected holding-period return for GM stock?,"['A. 10.4%', 'B. 11.4%', 'C. 12.4%', 'D. 13.4%', 'E. 14.4%']",,,,,,,,table,E,<ans_image_1>,easy,multiple-choice,equity,english,14,1,1,,,,,,,release_basic_txt,english_14,easy_multiple-choice_equity,easy_multiple-choice
1183,english_420_2_r3,<image_1> /n <ocr>image_1 ocr text: State of Probability of Rate of Return if State Occurs Economy State of Economy Stock A Stock B Stock C Boom .25 .20 .25 .60 Normal .55 .15 11 .05 Bust .20 .01 .15 .50</ocr>,"If your portfolio is invested 40 percent each in A and B and 20 percent in C, what is the variance?",,,,,,,,,table,0.02317,"To find the variance, we find the squared deviations from the expected return. We then multiply each possible squared deviation by its probability, then add all of these up. The result is the variance. So, the variance of the portfolio is:
 <ans_image_1>",medium,open question,portfolio management,english,420,2,1,,,,,,,release_basic_txt,english_420,medium_open question_portfolio management,medium_open question
776,english_307_2_r3,"Bolero, Inc., has compiled the following information on its financing costs:<image_1> The company is in the 35 percent tax bracket and has a target debt–equity ratio of 60 percent. The target short-term debt/long-term debt ratio is 20 percent. /n <ocr>image_1 ocr text: Type of Financing Book Value Market Value Cost Short-term debt $12,000,000 $12,500,000 4.1% Long-term debt 20,000,000 23,000,000 7.2 Common stock 9,000,000 54,000,000 13.8 Total $41,000,000 $89,500,000</ocr>",What is the company’s weighted average cost of capital using market value weights?,,,,,,,,,table,0.099,"Using the market value weights, the company’s WACC is:
$R_{WACC} = (X_{STD})(R_{STD})(1 – t_C) + (X_{LTD})(R_{LTD})(1 – t_C) + (X_{Equity})(R_{Equity})$
$R_{WACC} = (\$12.5 / \$89.5)(.041)(1 – .35) + (\$23 / \$89.5)(.072)(1 – .35) + (\$54 / \$89.5)(.138) $
$R_{WACC} = .0990, or \,9.90\%$",medium,open question,corporate finance,english,307,2,1,,,,,,,release_basic_txt,english_307,medium_open question_corporate finance,medium_open question
931,english_344_4_r3,"Consider the following $1,000 par value zero-coupon bonds: <image_1> /n <ocr>image_1 ocr text: Bond Years to Maturity Price A 1 $909.09 B 2 $811.62 C 3 $711.78 D 4 $635.52</ocr>",The yield to maturity on bond D is,"['A. 10%.', 'B. 11%.', 'C. 12%.', 'D. 14%.', 'E. None of the options']",,,,,,,,table,C,"($1,000 - $635.52)/$635.52 = 0.573515; (1.573515)^(1/4) - 1.0 = 12%.",easy,multiple-choice,fixed income,english,344,4,1,,,,,,,release_basic_txt,english_344,easy_multiple-choice_fixed income,easy_multiple-choice
559,english_236_1_r3,"Omega Analytics provides risk management consulting for institutional and individual clients.
Rachel Osborne, is an investment advisor for Omega who works with the firm’s larger
accounts. She is considering derivative strategies for several clients.
• HMM Foundation owns 30,000 shares of Nasdaq 100 Index Tracking Stock (Symbol: QQQQ),
which has a current price of $30 per share. Osborne believes there is substantial risk of
downside price movement in the index over the next six months. She recommends HMM
use a six-month collar for the entire position of 30,000 shares as protection against the
QQQQ price falling below $27. Exhibit 1 illustrates current QQQQ puts and calls expiring in 6
months.
<image_1>
HMM would hold the collar strategy until expiration of the put and call options.
• Bob Valentine believes the prices of large capitalization stocks will rise slightly and he wants
to profit from this movement using a bull spread strategy. Osborne recommends Valentine
use Dow Jones Industrial Average (DJX) options expiring in two months. The current price of
DJX is $91. Exhibit 2 illustrates current option information for two DJX call options expiring in
two months.
Valentine decides to use 100 contracts per position. Each contract is equal to 100 shares.
<image_2> /n <ocr>image_1 ocr text: Exhibit 1 QQQQ Puts and Calls Expiring in Six Months Option Type Exercise Price($) Option Premium ($) Call 35 0.80 Put 27 0.95/nimage_2 ocr text: Exhibit 2 DJX Call Options Expiring in Two Months ExercisePrice ($) OptionPremium ($) Delta 88 4.40 0.75 94 1.00 0.30</ocr>","If the HHM Foundation enters into the collar recommended by Osborne and the market value of QQQQ is $33 at the expiration of the options, the profit from the position would be closest to","['A. $85,500', 'B. $90,000', 'C. $94,500']",,,,,,,,table,A,"Solution: A.
The profit per collar = ST + max(0, X1-ST)-max(0, ST-X2)-S0-(p0-c0), where:
S0, ST = price of underlying at time 0 and time T
X1 = exercise price of put, X2 = exercise price of call;
p0 = price of put at time 0; c0 = price of call at time 0
Profit = 33+0-0-30-0.15 = 2.85
Total profit = $2.85x30,000 = $85,500",hard,multiple-choice,derivatives,english,236,1,1,,,,,,,release_basic_txt,english_236,hard_multiple-choice_derivatives,hard_multiple-choice
871,english_335_4_r3,"Bentley Corp. and Rolls Manufacturing are considering a merger. The possible states of the economy and each company’s value in that state are shown here:<image_1> Bentley currently has a bond issue outstanding with a face value of $125,000. Rolls is an all-equity company. /n <ocr>image_1 ocr text: State Probability Bentley Rolls Boom .65 $290,000 $260,000 Recession .35 110,000 80,000</ocr>",What are the values of Bentley’s equity before the merger?,,,,,,,,,table,"$107,250","The value of Bentley’s equity in a boom is $165,000 ($290,000 company value minus $125,000 debt value), and the value of Bentley’s equity in a recession is zero since the value of its debt is greater than the value of the company in that state of the economy. So, the value of Bentley’s equity is:
EquityBentley = .65($165,000) + .35($0) EquityBentley = $107,250",hard,open question,corporate finance,english,335,4,1,,,,,,,release_basic_txt,english_335,hard_open question_corporate finance,hard_open question
950,english_349_1_r3,<image_1> /n <ocr>image_1 ocr text: Year 1-Year Forward Rate 1 5% 2 5.5% 3 6.0% 4 6.5% 5 7.0%</ocr>,"What should the purchase price of a 2-year zero-coupon bond be if it is purchased at the beginning of year 2 and has face value of $1,000?","['A. $877.54', 'B. $888.33', 'C. $883.32', 'D. $894.21', 'E. $871.80']",,,,,,,,table,D,"$1,000/[(1.055)(1.06)] = $894.21.",easy,multiple-choice,fixed income,english,349,1,1,,,,,,,release_basic_txt,english_349,easy_multiple-choice_fixed income,easy_multiple-choice
968,english_351_6_r3,"The financial statements of Black Barn Company are given below. <image_1> /n <ocr>image_1 ocr text: Black Barn Company Income Statement (2009) Sales $8.000.000 Cost of goods sold 5,260.000 Gross profit 2.740.000 Selling and administrative expenses 1,500,000 Operating profit 1,240,000 Interest expenses 140,000 Income before tax 1,100,000 Tax expense 440,000 Net income $660,000 Balance Sheet 2009 2008 Cash $200.000 $50,000 Accounts receivable 1,200,000 950,000 Inventory 1,840,000 1,500,000 Total current assets 3.240.000 2.500.000 Fixed assets 3,200,000 3,000,000 Total assets $6.440.000 $5.500.000 Accounts payable 800.000 720.000 Bank loan 600.000 100,000 Total current liabilities 1.400.000 820.000 Bonds payable 900.000 1,000,000 Total liabilities 2,300.000 1.820.000 Common stock(130.000 shares) 300.000 300.000 Retained earnings 3,840,000 3.380,000 Total liabilities & equity $6,440.000 $5,500.000 Note:The common shares are trading in the stock market for $40 each.</ocr>",Refer to the financial statements of Black Barn Company. The firm's inventory turnover ratio for 2009 is,"['A. 3.15.', 'B. 3.63.', 'C. 3.69.D.', 'D. 2.58.', 'E. 4.20.']",,,,,,,,table,A,"$5,260,000/[($1,840,000 + $1,500,000)/2] = 3.15.",easy,multiple-choice,financial statement analysis,english,351,6,1,,,,,,,release_basic_txt,english_351,easy_multiple-choice_financial statement analysis,easy_multiple-choice
1260,english_434_7_r3,"Assume that the following market model adequately describes the return-generating behavior of risky assets:
 <image_1>
 Short selling (i.e., negative positions) is allowed in the market. You are given the following information:
 <image_2>
 The variance of the market is .0121, and there are no transaction costs. /n <ocr>image_1 ocr text: Here: R.=The return on the ith asset at Time t. =The return on a portfolio containing all risky assets in some proportion at Time t. RM, and e. are statistically independent./nimage_2 ocr text: Asset B, E(R.) Var(e,) A .7 8.41% .0100 B 1.2 12.06 .0144 1.5 13.95 .0225</ocr>",Assume the risk-free rate is 3.3 percent and the expected return on the market is 10.6 percent. Which asset will not be held by rational investors?,,,,,,,,,table,Asset C,"We can use the model:
 <ans_image_3>
 which is the CAPM (or APT Model when there is one factor and that factor is the Market). So, the expected return of each asset is:
 <ans_image_4>
 We can compare these results for expected asset returns as per CAPM or APT with the expected returns given in the table. This shows that Assets A & B are accurately priced, but Asset C is overpriced (the model shows the return should be higher). Thus, rational investors will not hold Asset C.",medium,open question,portfolio management,english,434,7,1,,,,,,,release_basic_txt,english_434,medium_open question_portfolio management,medium_open question
799,english_314_1_r3,Use the option quote information shown here to answer the questions that follow. The stock is currently selling for $114.<image_1> /n <ocr>image_1 ocr text: Option and Strike Calls Puts NY Close Expiration Price Vol. Last Vol. Last Macrosoft February 110 85 7.60 40 .60 March 110 61 8.80 22 1.55 May 110 22 10.25 11 2.85 August 110 3 13.05 3 4.70</ocr>,"Suppose you buy 10 contracts of the February 110 call option. How much will you pay, ignoring commissions?",,,,,,,,,table,"$7,600","Each contract is for 100 shares, so the total cost is:
Cost = 10(100 shares/contract)($7.60)
Cost = $7,600",easy,open question,derivatives,english,314,1,1,,,,,,,release_basic_txt,english_314,easy_open question_derivatives,easy_open question
1191,english_421_2_r3,"You want to create a portfolio equally as risky as the market, and you have $1,000,000 to invest.
 <image_1> /n <ocr>image_1 ocr text: Asset Investment Beta StockA $180,000 .75 Stock B $290,000 1.25 Stock C 1.45 Risk-free asset</ocr>",Find the dollar investment in Stock C.,,,,,,,,,table,"$346,551.72","We know the total portfolio value and the investment of two stocks in the portfolio, so we can find the weight of these two stocks. The weights of Stock A and Stock B are:
 XA = $180,000 / $1,000,000 
 XA = .18 
 XB = $290,000 / $1,000,000 
 XB = .29 
 Since the portfolio is as risky as the market, the β of the portfolio must be equal to one. We also know the β of the risk-free asset is zero. We can use the equation for the β of a portfolio to find the weight of the third stock. Doing so, we find:
 \beta_{p} = 1.0 = XA(.75) + XB(1.25) + XC(1.45) + XRf(0) 
 Solving for the weight of Stock C, we find: 
 XC = .34655172
 So, the dollar investment in Stock C must be:
 Invest in Stock C = .34655172($1,000,000) 
 Invest in Stock C = $346,551.72",medium,open question,portfolio management,english,421,2,1,,,,,,,release_basic_txt,english_421,medium_open question_portfolio management,medium_open question
35,english_29_1_r3,<ocr>image_1 ocr text: State Probability Return on Stock A Return on Stock B 1 0.10 10% 8% 2 0.20 13% 7% 3 0.20 12% %9 4 0.30 14% %6 5 0.20 15% %8</ocr>,"Consider the following probability distribution for stocks A and B: <image_1> If you invest 40% of your money in A and 60% in B, what would be your portfolio's expected rate of return and standard deviation?","['A. 9.9%; 3%', 'B. 9.9%; 1.1%', 'C. 11%; 1.1%', 'D. 11%; 3%', 'E. None of the options are correct']",,,,,,,,table,B,<ans_image_1>,medium,multiple-choice,portfolio management,english,29,1,1,,,,,,,release_basic_txt,english_29,medium_multiple-choice_portfolio management,medium_multiple-choice
953,english_350_1_r3,<image_1> /n <ocr>image_1 ocr text: Year 1-Year Forward Rate I 4.6% 2 4.9% 3 5.2% 4 5.5% 5 5.8%</ocr>,"What should the purchase price of a 1-year zero-coupon bond be if it is purchased today and has face value of $1,000?","['A. $966.37', 'B. $912.87', 'C. $950.21', 'D. $956.02', 'E. $945.51']",,,,,,,,table,D,"$1,000/(1.046) = $956.02.",easy,multiple-choice,fixed income,english,350,1,1,,,,,,,release_basic_txt,english_350,easy_multiple-choice_fixed income,easy_multiple-choice
1118,english_395_1_r3,"Cutler Petroleum, Inc., is trying to evaluate a generation project with the following cash flows:
 <image_1> /n <ocr>image_1 ocr text: Year Cash Flow 0 -$ 78,000,000 110,000,000 2 13,000,000</ocr>","If the company requires a 10 percent return on its investments, should it accept this project?",,,,,,,,,table,Yes,"The equation for the NPV of the project is:
 NPV = –$78,000,000 + $110,000,000 / 1.1 – $13,000,000 / 1.1^{2}
 NPV = $11,256,198.35 
 The NPV is greater than 0, so we would accept the project.",easy,open question,corporate finance,english,395,1,1,,,,,,,release_basic_txt,english_395,easy_open question_corporate finance,easy_open question
777,english_307_3_r3,"Bolero, Inc., has compiled the following information on its financing costs:<image_1> The company is in the 35 percent tax bracket and has a target debt–equity ratio of 60 percent. The target short-term debt/long-term debt ratio is 20 percent. /n <ocr>image_1 ocr text: Type of Financing Book Value Market Value Cost Short-term debt $12,000,000 $12,500,000 4.1% Long-term debt 20,000,000 23,000,000 7.2 Common stock 9,000,000 54,000,000 13.8 Total $41,000,000 $89,500,000</ocr>",What is the company’s weighted average cost of capital using target capital structure weights?,,,,,,,,,table,0.1025,"Using the target debt–equity ratio, the target debt–value ratio for the company is: B/S = .60
B = .6S
Substituting this in the debt–value ratio, we get:
B/V = .6S / (.6S + S) B/V = .6 / 1.6
B/V = .375
And the equity–value ratio is one minus the debt–value ratio, or: S/V = 1 – .375
S/V = .625
We can use the ratio of short-term debt to long-term debt in a similar manner to find the short- term debt to total debt and long-term debt to total debt. Using the short-term debt to long-term debt ratio, we get:
STD/LTD = .20 STD = .2LTD
Substituting this in the short-term debt to total debt ratio, we get:
STD/B = .2LTD / (.2LTD + LTD) STD/B = .2 / 1.2
STD/B = .167
And the long-term debt to total debt ratio is one minus the short-term debt to total debt ratio, or: LTD/B = 1 – .167
LTD/B = .833
Now we can find the short-term debt to value ratio and long-term debt to value ratio by
multiplying the respective ratio by the debt–value ratio. So:
STD/V = (STD/B)(B/V) STD/V = .167(.375) STD/V = .063And the long-term debt to value ratio is:
LTD/V = (LTD/B)(B/V) LTD/V = .833(.375) LTD/V = .313
So, using the target capital structure weights, the company’s WACC is:
$R_{WACC} = (X_{STD})(R_{STD})(1 – t_C) + (X_{LTD})(R_{LTD})(1 – t_C) + (X_{Equity})(R_{Equity}) $
$R_{WACC} = (.063)(.041)(1 – .35) + (.313)(.072)(1 – .35) + (.625)(.138) $
$R_{WACC} = .1025, or\, 10.25\%$",hard,open question,corporate finance,english,307,3,1,,,,,,,release_basic_txt,english_307,hard_open question_corporate finance,hard_open question
134,english_128_1_r3,<ocr>image_1 ocr text: CE Now Risk-free rate in the United States 0.04/year Risk-free rate in Australia 0.03/year Spot exchange rate 1.67A$/$</ocr>,Consider the following: <image_1> What should be the proper futures price for a 1-year contract?,"['A. 1.703 A$/$', 'B. 1.654 A$/$', 'C. 1.638 A$/$', 'D. 1.778 A$/$', 'E. 1.686 A$/$']",,,,,,,,table,B,<ans_image_1>,easy,multiple-choice,derivatives,english,128,1,1,,,,,,,release_basic_txt,english_128,easy_multiple-choice_derivatives,easy_multiple-choice
959,english_350_7_r3,<image_1> /n <ocr>image_1 ocr text: Year 1-Year Forward Rate I 4.6% 2 4.9% 3 5.2% 4 5.5% 5 5.8%</ocr>,What is the yield to maturity of a 5-year bond?,"['A. 4.6%', 'B. 4.9%', 'C. 5.2%', 'D. 5.5%', 'E. 5.8%']",,,,,,,,table,C,[(1.046)(1.049)(1.052)(1.055)(1.058)]^(1/5) - 1 = 5.2%.,easy,multiple-choice,fixed income,english,350,7,1,,,,,,,release_basic_txt,english_350,easy_multiple-choice_fixed income,easy_multiple-choice
1338,english_466_2_r3,"Suppose that the price of gold at close of trading yesterday was $600 and its volatility was estimated as 1.3% per day. 
 The price at the close of trading today is $596. 
 Recall the formulation of EWMA and GARCH model in the screenshot images. <image_1><image_2> /n <ocr>image_1 ocr text: 23.2THE EXPONENTIALLYWEIGHTEDMOVING AVERAGE MODEL The exponentially weighted moving average (EWMA)model is a particular case of the model in equation (23.4 where the weights adecrease exponentially as we move back through time.Specifically,a+1=Aawhere A is a constant between O and 1. It turns out that this weighting scheme leads to a particularly simple formula for updating volatility estimates.The formula is =Aon-1+1-A)un-1 (23.7) The estimate,nof the volatility of a variable for day n made at the end of day n =1) is calculated from on-1the estimate that was made at the end of day n-2 of the volatility for day n - 1) and un-1the most recent daily percentage change in the variable). To understand why equation (23.7) corresponds to weights that decrease exponen tially,we substitute for n-1 to get =A[n-2+1-Aun-2]+1-Aun-1 or n=1-Aun-1+Aun-2+Xon-2 Substituting in a similar way for on-2 gives =1-A)un-1+Aun-2+Xun-3+0n-3/nimage_2 ocr text: Continuing in this way gives m -A-1u is the same as equation23.4 with =1--1.The weights for the udecline at rate A as we move back through time.Each weight is A times the previous weight./nimage_3 ocr text: 23.3 THEGARCH(1,1)MODEL We now move on to discuss what is known as the GARCH1,1) model,proposed by Bollerslev in 1986.7The difference between the GARCH1,1) model and the EWMA model is analogous to the difference between equation 23.4) and equation 23.5).In GARCH1,1), is calculated from a long-run average variance rate, VL, as well as from n-1 and un-1.The equation for GARCH(1,1) is =yV+aun-1+on-1 (23.8) where yis the weight assigned to V1,is the weight assigned to un-1,and Bis the weight assigned to n-1.Since the weights must sum to unity,it follows that y+a+=1 The EWMA model is a particular case of GARCH1,1where y=0,a=1-, and=. The""1,1 in GARCH1,1) indicates that  is based on the most recent observa- tion of u2 and the most recent estimate of the variance rate.The more general GARCHpq model calculates  from the most recent p observations on u and the most recent q estimates of the variance rate. GARCH1,1) is by far the most popular of the GARCH models. Setting  =yVLthe GARCH1,1model can also be written =w+aun-1+Bon-1 (23.9) This is the form of the model that is usually used for the purposes of estimating the parameters.Once a,and have been estimated,we can calculate y as 1.The long-term variance Vcan then be calculated as /y.For a stable GARCH1,1)process we require  +   1.Otherwise the weight applied to the long-term variance is negative.</ocr>","Update the volatility estimate using the GARCH(1,1) model with $\omage$ = 0.000002, $\alpha$ = 0.04, and $\beta$ = 0.94. What is the value of new daily volatility?",,,,,,,,,screenshot,0.1275,"The proportional change in the price of gold is -4/600 = -0.00667 . Using the GARCH(1,1) model, the variance is updated to
 $0.000002 + 0.94 * 0.013^2 + 0.04 * 0.00667^2 = 0.00016264$
 so that the new daily volatility is $\sqrt{0.00016264}$ = 0.01275 or 1.275\% per day.",hard,open question,portfolio management,english,466,2,1,,,,,,,release_basic_txt,english_466,hard_open question_portfolio management,hard_open question
949,english_348_4_r3,"The following is a list of prices for zero-coupon bonds with different maturities and par value of $1,000. <image_1> /n <ocr>image_1 ocr text: Maturity(Years) Price 1 $925.16 2 $862.57 3 $788.66 4 $711.00</ocr>","You have purchased a 4-year maturity bond with a 9% coupon rate paid annually. The bond has a par value of $1,000. What would the price of the bond be one year from now if the implied forward rates stay the same?","['A. $995.63', 'B. $1,108.88', 'C. $1,000.00', 'D. $1,042.78']",,,,,,,,table,A,"(925.16/711.00)^(1/3) - 1.0 = 9.17%; FV = 1000, PMT = 90, n = 3, i = 9.17, PV = $995.63.",easy,multiple-choice,fixed income,english,348,4,1,,,,,,,release_basic_txt,english_348,easy_multiple-choice_fixed income,easy_multiple-choice
985,english_352_11_r3,"The financial statements of Midwest Tours are given below. <image_1> /n <ocr>image_1 ocr text: Midwest Tours Income Statement (2009) Sales $2,500.000 Cost of goods sold 1,260,000 Gross profit 1,240,000 Selling and administrative expenses 700,000 Operating profit 540.000 Interest expenses 160,000 Income before tax 380,000 Tax expense 152,000 Net income $228.000 Midwest Tours Balance Sheet 2009 2008 Cash $60,000 $50,000 Accounts receivable 500,000 450,000 Inventory 300,000 270,000 Total current assets 860,000 770,000 Fixed assets 2,180,000 2,000,000 Total assets $3,040,000 $2,770,000 Accounts payable 200.000 170.000 Bank loan 460,000 440,000 Total current liabilities 660,000 610.000 Bonds payable 860.000 860,000 Total liabilities 1,520,000 1,470,000 Common stock 30.000 shares) 120,000 120,000 Retained earnings 1,400.000 1.300,000 Total liabilities & Equity $3.040.000 $2.890.000 Note:The common shares are trading in the stock market for $36 each.</ocr>",Refer to the financial statements of Midwest Tours. The firm's P/E ratio for 2009 is,"['A. 4.74.', 'B. 6.63.', 'C. 5.21.', 'D. 5.00.']",,,,,,,,table,A,"EPS = $228,000/30,000 = $7.60; $36/$7.60 = 4.74.",easy,multiple-choice,financial statement analysis,english,352,11,1,,,,,,,release_basic_txt,english_352,easy_multiple-choice_financial statement analysis,easy_multiple-choice
784,english_311_1_r3,"The company with the common equity accounts shown here has declared a stock dividend of 15 percent when the market value of its stock is $57 per share. Find what effects on the equity accounts will the distribution of the stock dividend have.<image_1> /n <ocr>image_1 ocr text: Common stock ($I par value) $435,000 Capital surplus 2,150,000 Retained earnings 5,873,000 Total owners' equity $8,458,000</ocr>",What is the value of new common stock?,,,,,,,,,table,"$500,250","With a stock dividend, the shares outstanding will increase by one plus the dividend amount, so: New shares outstanding = 435,000(1.15)
New shares outstanding = 500,250",medium,open question,corporate finance,english,311,1,1,,,,,,,release_basic_txt,english_311,medium_open question_corporate finance,medium_open question
116,english_110_1_r3,"<ocr>image_1 ocr text: Midwest Tours Income Statement(2009 Sales $2,500,000 Cost of goods sold 1,260,000 Gross profit 1,240,000 Selling & admin strative expenses 700,000 Operating profit 540,000 Interest expense 160,000 Income before tax 380,000 Tax expense 152,000 Net income $ 228,000/nimage_2 ocr text: Balance Sheet 2009 2008 Cash $ 60,000 S 50.000 Accounts receivable 500,000 450.000 Inventory 300,000 270.000 Total current assets $ 860,000 $ 770,000 Fixed assets 2,180,000 2,000,000 Total assets $3,040,000 $2,770,000 Accounts Payable $ 200,000 $ 170,000 Bank loan 460,000 440,000 Total current liabilities $ 660,000 $ 610,000 Bond payable 860,000 860.000 Total liabilities $1.520.000 $1.470.000 Common stock130.000 shares 120,000 $ 120,000 Retained earnings 1,400,000 1,300,000 Total liabilities & equity $ 3,040,000 $2,890.000</ocr>",The financial statements of Midwest Tours are given below. <image_1> <image_2> Note: The common shares are trading in the stock market for $36 each. Refer to the financial statements of Midwest Tours. The firm's return on sales ratio for 2009 is,"['A. 20.2%', 'B. 21.6%', 'C. 22.4%', 'D. 18.0%']",,,,,,,,table,B,"$540,000/$2,500,000 = 0.216, or 21.6%.",easy,multiple-choice,financial statement analysis,english,110,1,1,,,,,,,release_basic_txt,english_110,easy_multiple-choice_financial statement analysis,easy_multiple-choice
800,english_314_2_r3,Use the option quote information shown here to answer the questions that follow. The stock is currently selling for $114.<image_1> /n <ocr>image_1 ocr text: Option and Strike Calls Puts NY Close Expiration Price Vol. Last Vol. Last Macrosoft February 110 85 7.60 40 .60 March 110 61 8.80 22 1.55 May 110 22 10.25 11 2.85 August 110 3 13.05 3 4.70</ocr>,"In question 1,suppose that Macrosoft stock is selling for $140 per share on the expiration date. How much is your options investment worth?",,,,,,,,,table,"$30,000","If the stock price at expiration is $140, the payoff is: Payoff = 10(100)($140 – 110)
Payoff = $30,000",easy,open question,derivatives,english,314,2,1,,,,,,,release_basic_txt,english_314,easy_open question_derivatives,easy_open question
1015,english_361_1_r3,"You want to evaluate three mutual funds using the Jensen measure for performance evaluation. The risk-free return during the sample period is 6%, and the average return on the market portfolio is 18%. The average returns, standard deviations, and betas for the three funds are given below. <image_1> /n <ocr>image_1 ocr text: Average Return Standard.Deviation Beta Fund A 17.6% 10% 1.2 Fund B 17.5% 20% 1.0 Fund C 17.4% 30% 0.8</ocr>",The fund with the highest Jensen measure is,"['A. Fund A.', 'B. Fund B.', 'C. Fund C.', 'D. Funds A and B (tied for highest)', 'E. Funds A and C (tied for highest)']",,,,,,,,table,C,A: 17.6% - [6% + 1.2(18% - 6%)] = -2.8%; B: 17.5% - [6% + 1.0(18% - 6%)] = -0.5; C: 17.4% - [6% + 0.8(18% - 6%)] = +1.8.,easy,multiple-choice,portfolio management,english,361,1,1,,,,,,,release_basic_txt,english_361,easy_multiple-choice_portfolio management,easy_multiple-choice
